Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,AssignedName
3977333714,5/5/2016 11:00:00 AM,75,18,0.3,618,Kavya
3977333714,5/5/2016 12:00:00 PM,61,12,0.2,234,Kavya
3977333714,5/5/2016 1:00:00 PM,68,18,0.3,325,Kavya
3977333714,5/5/2016 2:00:00 PM,56,9,0.15,214,Kavya
3977333714,5/5/2016 3:00:00 PM,48,4,0.066667,89,Kavya
3977333714,5/5/2016 4:00:00 PM,69,17,0.283333,381,Kavya
3977333714,5/5/2016 5:00:00 PM,45,2,0.033333,34,Kavya
3977333714,5/5/2016 6:00:00 PM,55,7,0.116667,232,Kavya
3977333714,5/5/2016 7:00:00 PM,44,1,0.016667,20,Kavya
3977333714,5/5/2016 8:00:00 PM,60,12,0.2,277,Kavya
3977333714,5/5/2016 9:00:00 PM,148,75,1.25,2470,Kavya
3977333714,5/5/2016 10:00:00 PM,194,113,1.883333,3792,Kavya
3977333714,5/5/2016 11:00:00 PM,147,54,0.9,2241,Kavya
3977333714,5/6/2016 12:00:00 AM,46,3,0.05,27,Kavya
3977333714,5/6/2016 1:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 2:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 3:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 4:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 5:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 6:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 7:00:00 AM,44,1,0.016667,7,Kavya
3977333714,5/6/2016 8:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/6/2016 9:00:00 AM,56,10,0.166667,205,Kavya
3977333714,5/6/2016 10:00:00 AM,46,3,0.05,51,Kavya
3977333714,5/6/2016 11:00:00 AM,50,5,0.083333,107,Kavya
3977333714,5/6/2016 12:00:00 PM,51,6,0.1,127,Kavya
3977333714,5/6/2016 1:00:00 PM,52,7,0.116667,89,Kavya
3977333714,5/6/2016 2:00:00 PM,91,27,0.45,945,Kavya
3977333714,5/6/2016 3:00:00 PM,62,13,0.216667,266,Kavya
3977333714,5/6/2016 4:00:00 PM,57,11,0.183333,169,Kavya
3977333714,5/6/2016 5:00:00 PM,63,16,0.266667,269,Kavya
3977333714,5/6/2016 6:00:00 PM,76,23,0.383333,552,Kavya
3977333714,5/6/2016 7:00:00 PM,244,124,2.066667,4873,Kavya
3977333714,5/6/2016 8:00:00 PM,195,93,1.55,3514,Kavya
3977333714,5/6/2016 9:00:00 PM,43,0,0.0,0,Kavya
3977333714,5/6/2016 10:00:00 PM,68,18,0.3,403,Kavya
3977333714,5/6/2016 11:00:00 PM,49,5,0.083333,73,Kavya
3977333714,5/7/2016 12:00:00 AM,45,2,0.033333,21,Kavya
3977333714,5/7/2016 1:00:00 AM,45,2,0.033333,17,Kavya
3977333714,5/7/2016 2:00:00 AM,43,0,0.0,0,Kavya
3977333714,5/7/2016 3:00:00 AM,44,2,0.033333,13,Kavya
3977333714,5/7/2016 4:00:00 AM,43,1,0.016667,6,Kavya
3977333714,5/7/2016 5:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/7/2016 6:00:00 AM,43,1,0.016667,5,Kavya
3977333714,5/7/2016 7:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/7/2016 8:00:00 AM,43,0,0.0,0,Kavya
3977333714,5/7/2016 9:00:00 AM,44,1,0.016667,9,Kavya
3977333714,5/7/2016 10:00:00 AM,54,9,0.15,151,Kavya
3977333714,5/7/2016 11:00:00 AM,46,3,0.05,40,Kavya
3977333714,5/7/2016 12:00:00 PM,49,4,0.066667,104,Kavya
3977333714,5/7/2016 1:00:00 PM,78,20,0.333333,733,Kavya
3977333714,5/7/2016 2:00:00 PM,107,40,0.666667,1165,Kavya
3977333714,5/7/2016 3:00:00 PM,87,30,0.5,712,Kavya
3977333714,5/7/2016 4:00:00 PM,80,25,0.416667,609,Kavya
3977333714,5/7/2016 5:00:00 PM,63,14,0.233333,312,Kavya
3977333714,5/7/2016 6:00:00 PM,96,34,0.566667,1024,Kavya
3977333714,5/7/2016 7:00:00 PM,194,108,1.8,3895,Kavya
3977333714,5/7/2016 8:00:00 PM,147,76,1.266667,2636,Kavya
3977333714,5/7/2016 9:00:00 PM,50,6,0.1,82,Kavya
3977333714,5/7/2016 10:00:00 PM,42,0,0.0,0,Kavya
3977333714,5/7/2016 11:00:00 PM,45,2,0.033333,16,Kavya
3977333714,5/8/2016 12:00:00 AM,43,1,0.016667,4,Kavya
3977333714,5/8/2016 1:00:00 AM,43,0,0.0,0,Kavya
3977333714,5/8/2016 2:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/8/2016 3:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/8/2016 4:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/8/2016 5:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/8/2016 6:00:00 AM,43,0,0.0,0,Kavya
3977333714,5/8/2016 7:00:00 AM,43,1,0.016667,5,Kavya
3977333714,5/8/2016 8:00:00 AM,45,2,0.033333,14,Kavya
3977333714,5/8/2016 9:00:00 AM,44,1,0.016667,10,Kavya
3977333714,5/8/2016 10:00:00 AM,90,31,0.516667,859,Kavya
3977333714,5/8/2016 11:00:00 AM,61,12,0.2,275,Kavya
3977333714,5/8/2016 12:00:00 PM,80,29,0.483333,833,Kavya
3977333714,5/8/2016 1:00:00 PM,53,7,0.116667,174,Kavya
3977333714,5/8/2016 2:00:00 PM,42,0,0.0,0,Kavya
3977333714,5/8/2016 3:00:00 PM,52,6,0.1,160,Kavya
3977333714,5/8/2016 4:00:00 PM,77,24,0.4,582,Kavya
3977333714,5/8/2016 5:00:00 PM,81,20,0.333333,807,Kavya
3977333714,5/8/2016 6:00:00 PM,49,3,0.05,92,Kavya
3977333714,5/8/2016 7:00:00 PM,57,5,0.083333,301,Kavya
3977333714,5/8/2016 8:00:00 PM,100,45,0.75,1247,Kavya
3977333714,5/8/2016 9:00:00 PM,126,65,1.083333,2018,Kavya
3977333714,5/8/2016 10:00:00 PM,149,81,1.35,2647,Kavya
3977333714,5/8/2016 11:00:00 PM,187,97,1.616667,3557,Kavya
3977333714,5/9/2016 12:00:00 AM,54,9,0.15,150,Kavya
3977333714,5/9/2016 1:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 2:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 3:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 4:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 5:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 6:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 7:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 8:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 9:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/9/2016 10:00:00 AM,66,14,0.233333,463,Kavya
3977333714,5/9/2016 11:00:00 AM,49,5,0.083333,65,Kavya
3977333714,5/9/2016 12:00:00 PM,62,14,0.233333,314,Kavya
3977333714,5/9/2016 1:00:00 PM,69,18,0.3,418,Kavya
3977333714,5/9/2016 2:00:00 PM,69,16,0.266667,448,Kavya
3977333714,5/9/2016 3:00:00 PM,54,7,0.116667,162,Kavya
3977333714,5/9/2016 4:00:00 PM,46,2,0.033333,82,Kavya
3977333714,5/9/2016 5:00:00 PM,43,0,0.0,0,Kavya
3977333714,5/9/2016 6:00:00 PM,82,18,0.3,825,Kavya
3977333714,5/9/2016 7:00:00 PM,62,11,0.183333,391,Kavya
3977333714,5/9/2016 8:00:00 PM,55,8,0.133333,233,Kavya
3977333714,5/9/2016 9:00:00 PM,172,98,1.633333,3282,Kavya
3977333714,5/9/2016 10:00:00 PM,159,91,1.516667,2928,Kavya
3977333714,5/9/2016 11:00:00 PM,238,108,1.8,4752,Kavya
3977333714,5/10/2016 12:00:00 AM,69,15,0.25,418,Kavya
3977333714,5/10/2016 1:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 2:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 3:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 4:00:00 AM,43,1,0.016667,10,Kavya
3977333714,5/10/2016 5:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 6:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 7:00:00 AM,43,1,0.016667,9,Kavya
3977333714,5/10/2016 8:00:00 AM,63,14,0.233333,355,Kavya
3977333714,5/10/2016 9:00:00 AM,83,30,0.5,529,Kavya
3977333714,5/10/2016 10:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 11:00:00 AM,42,0,0.0,0,Kavya
3977333714,5/10/2016 12:00:00 PM,42,0,0.0,0,Kavya
3977333714,5/10/2016 1:00:00 PM,42,0,0.0,0,Kavya
3977333714,5/10/2016 2:00:00 PM,77,21,0.35,679,Kavya
3977333714,5/10/2016 3:00:00 PM,62,12,0.2,352,Kavya
3977333714,5/10/2016 4:00:00 PM,57,10,0.166667,218,Kavya
3977333714,5/10/2016 5:00:00 PM,87,32,0.533333,653,Kavya
3977333714,5/10/2016 6:00:00 PM,57,8,0.133333,299,Kavya
3977333714,5/10/2016 7:00:00 PM,62,13,0.216667,320,Kavya
3977333714,5/10/2016 8:00:00 PM,48,4,0.066667,92,Kavya
3977333714,5/10/2016 9:00:00 PM,147,73,1.216667,2574,Kavya
3977333714,5/10/2016 10:00:00 PM,151,80,1.333333,2583,Kavya
3977333714,5/10/2016 11:00:00 PM,200,115,1.916667,3981,Kavya
4020332650,4/12/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/12/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/12/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/12/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/12/2016 4:00:00 AM,85,1,0.016667,8,Lakshya
4020332650,4/12/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/12/2016 6:00:00 AM,94,3,0.05,52,Lakshya
4020332650,4/12/2016 7:00:00 AM,125,12,0.2,190,Lakshya
4020332650,4/12/2016 8:00:00 AM,119,6,0.1,126,Lakshya
4020332650,4/12/2016 9:00:00 AM,198,30,0.5,740,Lakshya
4020332650,4/12/2016 10:00:00 AM,178,22,0.366667,559,Lakshya
4020332650,4/12/2016 11:00:00 AM,217,42,0.7,886,Lakshya
4020332650,4/12/2016 12:00:00 PM,246,41,0.683333,1002,Lakshya
4020332650,4/12/2016 1:00:00 PM,176,19,0.316667,251,Lakshya
4020332650,4/12/2016 2:00:00 PM,169,18,0.3,442,Lakshya
4020332650,4/12/2016 3:00:00 PM,224,30,0.5,729,Lakshya
4020332650,4/12/2016 4:00:00 PM,187,15,0.25,406,Lakshya
4020332650,4/12/2016 5:00:00 PM,187,18,0.3,448,Lakshya
4020332650,4/12/2016 6:00:00 PM,161,19,0.316667,268,Lakshya
4020332650,4/12/2016 7:00:00 PM,211,33,0.55,594,Lakshya
4020332650,4/12/2016 8:00:00 PM,230,26,0.433333,675,Lakshya
4020332650,4/12/2016 9:00:00 PM,119,4,0.066667,36,Lakshya
4020332650,4/12/2016 10:00:00 PM,224,34,0.566667,1077,Lakshya
4020332650,4/12/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/13/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 9:00:00 AM,85,1,0.016667,17,Lakshya
4020332650,4/14/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 2:00:00 PM,85,1,0.016667,21,Lakshya
4020332650,4/14/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 9:00:00 PM,93,1,0.016667,0,Lakshya
4020332650,4/14/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/14/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 8:00:00 AM,113,2,0.033333,0,Lakshya
4020332650,4/15/2016 9:00:00 AM,207,42,0.7,52,Lakshya
4020332650,4/15/2016 10:00:00 AM,107,9,0.15,0,Lakshya
4020332650,4/15/2016 11:00:00 AM,86,1,0.016667,4,Lakshya
4020332650,4/15/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/15/2016 5:00:00 PM,100,4,0.066667,22,Lakshya
4020332650,4/15/2016 6:00:00 PM,147,14,0.233333,455,Lakshya
4020332650,4/15/2016 7:00:00 PM,182,21,0.35,343,Lakshya
4020332650,4/15/2016 8:00:00 PM,118,11,0.183333,338,Lakshya
4020332650,4/15/2016 9:00:00 PM,306,67,1.116667,455,Lakshya
4020332650,4/15/2016 10:00:00 PM,263,31,0.516667,204,Lakshya
4020332650,4/15/2016 11:00:00 PM,247,29,0.483333,0,Lakshya
4020332650,4/16/2016 12:00:00 AM,148,5,0.083333,0,Lakshya
4020332650,4/16/2016 1:00:00 AM,412,97,1.616667,0,Lakshya
4020332650,4/16/2016 2:00:00 AM,476,118,1.966667,0,Lakshya
4020332650,4/16/2016 3:00:00 AM,124,6,0.1,0,Lakshya
4020332650,4/16/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 7:00:00 AM,258,55,0.916667,1838,Lakshya
4020332650,4/16/2016 8:00:00 AM,94,1,0.016667,13,Lakshya
4020332650,4/16/2016 9:00:00 AM,136,10,0.166667,118,Lakshya
4020332650,4/16/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/16/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 8:00:00 PM,90,2,0.033333,7,Lakshya
4020332650,4/17/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/17/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 8:00:00 AM,97,2,0.033333,62,Lakshya
4020332650,4/18/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/18/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/19/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/20/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 3:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 4:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 5:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 6:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 7:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 8:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 9:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 10:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 11:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 12:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 1:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 2:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 3:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 4:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 5:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 6:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 7:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 8:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 9:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 10:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/21/2016 11:00:00 PM,83,0,0.0,0,Lakshya
4020332650,4/22/2016 12:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/22/2016 1:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/22/2016 2:00:00 AM,83,0,0.0,0,Lakshya
4020332650,4/22/2016 3:00:00 AM,83,0,0.0,0,Lakshya
